birth_id,census_id
B_1886_012687,C_1891_003444
B_1886_003884,C_1891_002104
B_1886_003693,C_1891_001238
B_1886_000389,C_1891_003488
B_1886_016709,C_1891_001572
B_1886_015189,C_1891_001823
B_1886_008145,C_1891_002556
B_1886_003277,C_1891_003889
B_1886_015169,C_1891_003214
B_1886_013925,C_1891_001389
B_1886_000514,C_1891_002880
B_1886_000532,C_1891_003286
B_1886_009991,C_1891_001110
B_1886_015164,C_1891_003318
B_1886_000957,C_1891_003274
B_1886_015219,C_1891_002270
B_1886_015485,C_1891_002635
B_1886_016300,C_1891_001766
B_1886_011770,C_1891_000945
B_1886_006109,C_1891_002787
B_1886_003402,C_1891_003960
B_1886_015714,C_1891_003220
B_1886_003319,C_1891_001448
B_1886_006134,C_1891_002686
B_1886_015435,C_1891_003238
B_1886_011763,C_1891_001997
B_1886_013179,C_1891_003741
B_1886_014490,C_1891_000989
B_1886_000689,C_1891_001972
B_1886_000545,C_1891_002985
B_1886_010008,C_1891_003101
B_1886_003777,C_1891_002459
B_1886_000174,C_1891_001064
B_1886_012774,C_1891_002532
B_1886_016434,C_1891_001962
B_1886_013137,C_1891_003326
B_1887_015208,C_1891_001936
B_1887_006294,C_1891_002772
B_1887_005807,C_1891_001408
B_1887_006216,C_1891_001618
B_1887_003264,C_1891_001799
B_1887_006177,C_1891_000303
B_1887_009117,C_1891_001503
B_1887_000622,C_1891_002835
B_1887_009253,C_1891_002817
B_1887_006235,C_1891_002523
B_1887_013510,C_1891_002216
B_1887_016789,C_1891_001915
B_1887_012186,C_1891_003871
B_1887_016790,C_1891_002842
B_1887_011934,C_1891_001208
B_1887_003676,C_1891_001100
B_1887_006406,C_1891_003917
B_1887_009156,C_1891_001276
B_1887_007887,C_1891_003203
B_1887_006153,C_1891_003636
B_1887_013931,C_1891_003181
B_1887_012266,C_1891_001050
B_1887_016565,C_1891_001560
B_1887_016082,C_1891_003595
B_1887_013912,C_1891_002097
B_1887_016795,C_1891_002373
B_1887_013527,C_1891_003054
B_1887_000499,C_1891_003965
B_1887_010764,C_1891_001370
B_1887_012199,C_1891_001434
B_1887_013942,C_1891_001302
B_1887_006486,C_1891_003171
B_1887_015886,C_1891_003841
B_1887_000435,C_1891_003538
B_1887_006354,C_1891_002928
B_1887_011802,C_1891_003621
B_1887_015866,C_1891_002052
B_1887_015158,C_1891_002737
B_1887_016803,C_1891_003713
B_1887_016706,C_1891_001232
B_1887_013187,C_1891_003697
B_1887_000302,C_1891_001837
B_1887_015876,C_1891_001604
B_1887_000660,C_1891_001701
B_1887_003422,C_1891_001948
B_1887_003465,C_1891_001129
B_1887_015190,C_1891_001824
B_1887_013485,C_1891_003227
B_1887_016717,C_1891_001514
B_1887_014261,C_1891_003689
B_1887_014237,C_1891_003924
B_1887_012709,C_1891_001139
B_1887_016698,C_1891_009316
B_1887_014552,C_1891_002177
B_1887_010704,C_1891_003857
B_1887_012700,C_1891_002829
B_1887_012775,C_1891_002533
B_1887_008064,C_1891_001293
B_1887_006091,C_1891_001474
B_1887_016309,C_1891_001053
B_1887_003554,C_1891_003672
B_1887_013152,C_1891_003631
B_1887_006440,C_1891_003504
B_1888_000336,C_1891_009541
B_1888_012501,C_1891_008066
B_1888_014565,C_1891_003835
B_1888_005808,C_1891_001409
B_1888_011780,C_1891_002865
B_1888_006362,C_1891_003371
B_1888_015666,C_1891_001021
B_1888_000360,C_1891_002347
B_1888_000189,C_1891_002713
B_1888_004158,C_1891_003719
B_1888_013896,C_1891_003362
B_1888_015718,C_1891_002012
B_1888_015176,C_1891_003652
B_1888_003198,C_1891_003826
B_1888_003445,C_1891_002042
B_1888_003694,C_1891_005558
B_1888_006157,C_1891_002064
B_1888_009959,C_1891_004844
B_1888_016911,C_1891_003349
B_1888_009931,C_1891_002238
B_1888_011825,C_1891_002750
B_1888_006366,C_1891_001415
B_1888_016566,C_1891_003951
B_1888_016301,C_1891_001767
B_1888_003861,C_1891_003496
B_1888_012474,C_1891_002025
B_1888_015165,C_1891_003321
B_1888_000815,C_1891_001266
B_1888_013926,C_1891_001390
B_1888_016912,C_1891_002886
B_1888_012688,C_1891_003445
B_1888_009087,C_1891_001698
B_1888_003265,C_1891_001800
B_1888_000533,C_1891_003287
B_1888_006307,C_1891_001286
B_1888_016431,C_1891_002976
B_1888_010732,C_1891_002701
B_1888_014294,C_1891_002788
B_1888_000727,C_1891_001081
B_1888_012738,C_1891_003264
B_1888_006451,C_1891_002764
B_1888_010009,C_1891_003102
B_1888_013932,C_1891_003182
B_1888_000500,C_1891_003966
B_1888_008146,C_1891_002557
B_1888_011339,C_1891_002717
B_1888_006236,C_1891_002524
B_1888_016435,C_1891_001963
B_1888_006217,C_1891_001619
B_1888_003885,C_1891_002105
B_1888_006407,C_1891_003918
B_1888_006395,C_1891_001005
B_1888_013570,C_1891_002217
B_1888_006135,C_1891_002687
B_1888_015436,C_1891_003239
B_1888_015877,C_1891_001605
B_1888_009118,C_1891_001504
B_1888_000661,C_1891_001702
B_1888_015461,C_1891_009463
B_1889_015887,C_1891_003842
B_1889_006282,C_1891_002256
B_1889_003612,C_1891_002843
B_1889_012205,C_1891_003742
B_1889_011803,C_1891_003622
B_1889_003320,C_1891_001449
B_1889_003129,C_1891_003777
B_1889_015724,C_1891_002505
B_1889_016316,C_1891_001356
B_1889_009254,C_1891_002818
B_1889_013495,C_1891_002613
B_1889_000623,C_1891_002836
B_1889_014540,C_1891_003714
B_1889_011744,C_1891_003579
B_1889_012776,C_1891_002534
B_1889_016710,C_1891_001573
B_1889_003389,C_1891_002871
B_1889_003404,C_1891_003961
B_1889_006317,C_1891_002318
B_1889_006158,C_1891_003209
B_1889_013138,C_1891_003327
B_1889_016699,C_1891_009317
B_1889_000782,C_1891_003017
B_1889_010451,C_1891_002773
B_1889_013913,C_1891_002098
B_1889_012250,C_1891_002117
B_1889_012502,C_1891_008067
B_1889_003466,C_1891_001130
B_1889_016310,C_1891_001054
B_1889_006355,C_1891_002929
B_1889_016294,C_1891_003172
B_1889_011347,C_1891_001314
B_1889_011771,C_1891_000946
B_1889_011772,C_1891_000947
B_1889_000816,C_1891_001267
B_1889_015489,C_1891_003554
B_1889_003266,C_1891_003632
B_1889_010765,C_1891_001371
B_1889_015867,C_1891_002053
B_1889_016998,C_1891_001227
B_1889_009960,C_1891_004845
B_1889_015708,C_1891_003673
B_1889_017000,C_1891_001410
B_1889_009897,C_1891_003282
B_1889_015719,C_1891_002013
B_1889_003513,C_1891_002125
B_1889_000601,C_1891_002090
B_1889_015192,C_1891_001827
B_1889_017002,C_1891_003408
B_1889_008065,C_1891_001294
B_1889_017007,C_1891_002245
B_1890_016567,C_1891_001561
B_1890_009176,C_1891_002804
B_1890_006367,C_1891_001416
B_1890_016913,C_1891_002887
B_1890_009212,C_1891_001328
B_1890_016302,C_1891_001768
B_1890_015715,C_1891_003221
B_1890_003145,C_1891_003665
B_1890_000643,C_1891_002084
B_1890_008026,C_1891_003589
B_1890_014491,C_1891_000990
B_1890_008126,C_1891_001184
B_1890_006111,C_1891_002789
B_1890_010705,C_1891_003858
B_1890_014566,C_1891_003836
B_1890_009119,C_1891_001505
B_1890_017058,C_1891_001277
B_1890_016718,C_1891_001515
B_1890_003446,C_1891_002043
B_1890_015184,C_1891_002977
B_1890_016083,C_1891_003596
B_1890_015210,C_1891_001937
B_1890_012777,C_1891_002535
B_1890_011764,C_1891_001998
B_1890_015220,C_1891_002271
B_1890_009932,C_1891_002239
B_1890_014281,C_1891_001427
B_1890_003321,C_1891_001450
B_1890_017065,C_1891_001626
B_1890_006452,C_1891_002765
B_1890_016449,C_1891_003623
B_1890_013486,C_1891_003228
B_1890_003267,C_1891_001801
B_1890_000778,C_1891_002335
B_1890_011826,C_1891_002751
B_1890_012717,C_1891_002033
B_1890_006202,C_1891_001964
B_1890_012689,C_1891_003446
B_1890_015166,C_1891_003319
B_1890_006473,C_1891_003905
B_1890_006093,C_1891_001475
B_1890_000501,C_1891_003967
B_1890_010010,C_1891_003103
B_1890_006237,C_1891_002525
B_1890_010804,C_1891_001022
B_1890_014863,C_1891_003908
B_1890_000751,C_1891_003800
B_1890_008147,C_1891_002558
B_1890_003793,C_1891_002542
B_1890_000624,C_1891_002287
B_1890_014498,C_1891_003162
B_1890_003345,C_1891_003145
B_1890_011348,C_1891_002392
B_1890_015473,C_1891_002250
B_1890_000303,C_1891_001838
B_1890_013529,C_1891_003055
B_1890_010696,C_1891_002569
B_1890_000488,C_1891_001686
B_1890_012187,C_1891_003872
B_1891_009992,C_1891_001111
B_1891_012761,C_1891_003730
B_1891_013897,C_1891_003361
B_1891_015177,C_1891_003653
B_1891_000690,C_1891_001974
B_1891_012710,C_1891_001140
B_1891_006136,C_1891_002688
B_1891_003613,C_1891_002844
B_1891_000534,C_1891_003288
B_1891_016317,C_1891_001357
B_1891_015437,C_1891_003240
B_1891_005809,C_1891_001411
B_1891_016711,C_1891_001574
B_1891_006380,C_1891_003528
B_1891_013139,C_1891_003328
B_1891_016295,C_1891_003173
B_1883_006084,C_1891_004281
B_1883_015472,C_1891_004508
B_1883_011822,C_1891_004037
B_1883_014253,C_1891_004729
B_1883_009206,C_1891_003996
B_1883_008099,C_1891_004676
B_1883_012236,C_1891_004748
B_1883_000706,C_1891_004496
B_1883_009269,C_1891_004809
B_1883_003784,C_1891_004185
B_1883_011267,C_1891_004058
B_1883_003242,C_1891_004504
B_1884_000497,C_1891_003988
B_1884_016447,C_1891_004657
B_1884_014292,C_1891_004002
B_1884_008022,C_1891_004422
B_1884_000201,C_1891_004738
B_1884_003701,C_1891_004799
B_1884_011823,C_1891_004696
B_1884_000289,C_1891_004472
B_1884_000245,C_1891_004434
B_1884_003815,C_1891_002546
B_1884_007913,C_1891_004416
B_1884_000328,C_1891_004483
B_1884_012305,C_1891_004067
B_1884_013537,C_1891_004520
B_1884_014873,C_1891_004151
B_1884_000558,C_1891_004138
B_1885_003710,C_1891_004130
B_1885_000843,C_1891_004210
B_1885_003785,C_1891_004186
B_1885_016576,C_1891_001472
B_1885_008087,C_1891_004108
B_1885_010746,C_1891_004260
B_1885_014293,C_1891_004768
B_1885_014246,C_1891_004666
B_1885_016442,C_1891_004531
B_1885_011312,C_1891_003989
B_1885_014576,C_1891_004360
B_1885_008101,C_1891_004677
B_1885_013147,C_1891_004790
B_1885_015484,C_1891_004226
B_1885_008023,C_1891_004218
B_1885_011824,C_1891_004697
B_1885_003816,C_1891_004018
B_1886_012237,C_1891_004749
B_1886_009209,C_1891_004045
B_1886_016719,C_1891_009672
B_1886_000276,C_1891_004055
B_1886_014222,C_1891_004527
B_1886_003711,C_1891_004092
B_1886_000559,C_1891_004221
B_1886_003870,C_1891_004466
B_1888_008088,C_1891_004109
B_1888_003787,C_1891_004188
B_1888_009180,C_1891_004826
B_1888_008102,C_1891_004678
B_1888_013953,C_1891_014030
B_1888_000246,C_1891_004435
B_1888_000560,C_1891_004222
B_1888_015488,C_1891_004840
B_1888_000609,C_1891_004792
B_1888_000259,C_1891_004342
B_1888_000292,C_1891_004473
B_1888_015191,C_1891_004801
B_1888_009211,C_1891_004047
B_1888_016444,C_1891_004533
B_1888_011255,C_1891_004093
B_1888_003555,C_1891_004658
B_1888_009157,C_1891_004619
B_1889_003731,C_1891_004152
B_1889_008025,C_1891_004424
B_1889_012307,C_1891_004069
B_1889_003741,C_1891_004140
B_1889_012239,C_1891_004750
B_1889_013857,C_1891_004195
B_1889_013164,C_1891_004561
B_1889_003788,C_1891_004189
B_1889_017015,C_1891_004121
B_1889_015146,C_1891_004552
B_1889_000203,C_1891_004739
B_1889_003125,C_1891_004581
B_1889_007966,C_1891_004332
B_1889_014578,C_1891_004362
B_1889_009181,C_1891_004827
B_1889_016806,C_1891_004698
B_1890_000728,C_1891_004004
B_1890_008089,C_1891_004110
B_1890_003713,C_1891_004132
B_1890_000561,C_1891_004223
B_1890_000404,C_1891_004048
B_1890_013954,C_1891_014032
B_1890_008103,C_1891_004679
B_1890_013165,C_1891_004562
B_1890_003556,C_1891_004659
B_1890_009158,C_1891_004620
B_1890_016088,C_1891_004784
B_1890_013554,C_1891_004704
B_1890_003199,C_1891_004073
B_1890_000345,C_1891_004370
B_1890_014256,C_1891_004731
B_1890_000330,C_1891_004485
B_1890_003244,C_1891_004442
B_1890_003789,C_1891_004190
B_1890_003732,C_1891_004153
B_1890_015147,C_1891_004553
B_1891_015490,C_1891_004841
B_1891_011256,C_1891_004094
B_1891_012308,C_1891_004070
B_1891_013129,C_1891_004817
B_1891_006458,C_1891_004617
B_1891_009182,C_1891_004828
B_1891_003703,C_1891_004802
B_1883_007912,C_1891_004411
B_1883_003551,C_1891_004656
B_1883_003814,C_1891_004017
B_1886_003124,C_1891_004497
B_1886_003702,C_1891_004800
B_1886_003786,C_1891_004187
B_1886_016087,C_1891_004783
B_1886_006085,C_1891_004282
B_1886_006089,C_1891_001473
B_1886_008024,C_1891_004423
B_1886_013162,C_1891_004559
B_1886_003243,C_1891_004441
B_1886_016323,C_1891_004326
B_1886_009179,C_1891_004825
B_1886_012306,C_1891_004068
B_1886_014255,C_1891_004730
B_1886_003541,C_1891_004120
B_1886_000329,C_1891_004484
B_1886_012146,C_1891_004551
B_1886_007914,C_1891_004417
B_1887_000635,C_1891_004791
B_1887_016443,C_1891_004532
B_1887_003740,C_1891_004139
B_1887_000344,C_1891_004369
B_1887_009210,C_1891_004046
B_1887_003712,C_1891_004131
B_1887_000844,C_1891_004211
B_1887_010747,C_1891_004261
B_1887_016078,C_1891_004278
B_1887_000726,C_1891_004003
B_1887_014577,C_1891_004361
B_1887_013128,C_1891_004816
B_1887_011338,C_1891_004694
B_1887_003403,C_1891_004405
B_1887_013163,C_1891_004560
B_1887_000761,C_1891_004528
B_1861_000948,C_1891_005895
B_1861_000978,C_1891_005691
B_1861_000988,C_1891_012659
B_1861_001039,C_1891_005372
B_1861_001050,C_1891_005825
B_1861_001115,C_1891_006340
B_1861_001146,C_1891_005666
B_1861_001168,C_1891_006383
B_1861_001178,C_1891_006087
B_1861_001197,C_1891_006769
B_1861_001214,C_1891_007002
B_1861_001258,C_1891_006025
B_1861_001259,C_1891_006393
B_1861_000882,C_1891_007165
B_1862_004130,C_1891_004852
B_1862_004167,C_1891_005006
B_1862_003992,C_1891_005584
B_1862_004039,C_1891_005908
B_1862_004084,C_1891_005873
B_1862_001169,C_1891_005329
B_1862_004343,C_1891_006020
B_1862_001198,C_1891_006433
B_1862_004276,C_1891_006784
B_1862_004293,C_1891_006728
B_1862_004342,C_1891_006875
B_1862_003904,C_1891_006666
B_1863_003925,C_1891_005614
B_1863_006604,C_1891_005480
B_1863_000967,C_1891_004871
B_1863_006487,C_1891_005622
B_1863_006512,C_1891_009678
B_1863_004040,C_1891_005322
B_1863_006527,C_1891_007210
B_1863_000922,C_1891_005942
B_1863_001210,C_1891_005781
B_1863_006699,C_1891_006725
B_1863_004392,C_1891_006843
B_1863_001260,C_1891_007130
B_1863_004202,C_1891_006426
B_1863_006609,C_1891_005482
B_1863_004265,C_1891_006268
B_1863_006637,C_1891_006438
B_1863_006655,C_1891_006648
B_1863_006675,C_1891_006595
B_1864_000949,C_1891_005896
B_1864_008231,C_1891_005581
B_1864_001003,C_1891_005854
B_1864_008166,C_1891_005850
B_1864_004098,C_1891_006519
B_1864_004160,C_1891_005143
B_1864_004127,C_1891_004968
B_1864_004060,C_1891_005846
B_1864_001077,C_1891_005191
B_1864_001034,C_1891_004962
B_1864_000980,C_1891_004975
B_1864_004018,C_1891_005998
B_1864_004210,C_1891_006043
B_1864_001116,C_1891_006316
B_1864_004344,C_1891_006021
B_1864_008272,C_1891_007224
B_1864_004266,C_1891_007225
B_1864_006513,C_1891_007071
B_1864_008291,C_1891_006859
B_1864_001227,C_1891_006363
B_1864_008312,C_1891_006042
B_1865_000860,C_1891_005710
B_1865_004028,C_1891_004904
B_1865_001148,C_1891_005667
B_1865_004061,C_1891_005816
B_1865_006551,C_1891_005192
B_1865_004149,C_1891_005066
B_1865_004150,C_1891_005068
B_1865_000931,C_1891_005499
B_1865_000924,C_1891_005943
B_1865_006610,C_1891_005858
B_1865_005020,C_1891_006841
B_1865_006632,C_1891_008393
B_1865_006616,C_1891_006942
B_1865_004294,C_1891_009188
B_1866_000876,C_1891_005579
B_1866_000861,C_1891_005802
B_1866_010062,C_1891_005059
B_1866_003945,C_1891_005313
B_1866_010195,C_1891_006251
B_1866_010199,C_1891_006104
B_1866_001284,C_1891_006299
B_1866_008267,C_1891_006740
B_1866_006624,C_1891_007013
B_1866_006126,C_1891_006088
B_1866_004042,C_1891_006422
B_1867_004062,C_1891_005817
B_1867_001221,C_1891_004943
B_1867_010827,C_1891_005009
B_1867_000932,C_1891_005928
B_1867_004132,C_1891_004853
B_1867_001117,C_1891_006341
B_1867_008274,C_1891_007105
B_1867_010917,C_1891_013826
B_1867_010097,C_1891_006199
B_1867_006641,C_1891_006994
B_1867_008301,C_1891_007216
B_1868_011437,C_1891_005491
B_1868_004086,C_1891_005874
B_1868_003928,C_1891_005615
B_1868_008222,C_1891_008739
B_1868_000426,C_1891_005979
B_1868_004029,C_1891_004905
B_1868_010900,C_1891_005023
B_1868_008157,C_1891_005610
B_1868_001302,C_1891_005477
B_1868_000901,C_1891_015191
B_1868_010024,C_1891_008744
B_1868_011423,C_1891_004876
B_1868_004013,C_1891_005494
B_1868_011430,C_1891_012687
B_1868_010200,C_1891_006049
B_1868_001285,C_1891_006300
B_1868_006617,C_1891_012887
B_1868_004395,C_1891_006137
B_1868_008268,C_1891_006741
B_1868_011453,C_1891_006022
B_1868_000963,C_1891_006649
B_1868_011471,C_1891_007090
B_1868_008257,C_1891_006221
B_1868_010929,C_1891_006400
B_1869_008173,C_1891_005797
B_1869_000983,C_1891_004976
B_1869_011863,C_1891_005636
B_1869_008168,C_1891_005851
B_1869_001150,C_1891_005668
B_1869_001006,C_1891_005855
B_1869_001022,C_1891_005501
B_1869_001054,C_1891_005827
B_1869_003946,C_1891_005390
B_1869_004109,C_1891_005832
B_1869_000863,C_1891_005711
B_1869_010868,C_1891_005523
B_1869_001036,C_1891_004963
B_1869_006498,C_1891_005358
B_1869_001104,C_1891_005909
B_1869_001268,C_1891_006748
B_1869_004311,C_1891_006168
B_1869_011927,C_1891_006600
B_1869_008335,C_1891_006577
B_1869_011868,C_1891_006441
B_1869_006515,C_1891_007070
B_1869_001129,C_1891_006397
B_1869_011902,C_1891_007220
B_1869_009345,C_1891_006320
B_1870_012332,C_1891_005347
B_1870_004162,C_1891_005144
B_1870_010121,C_1891_005732
B_1870_000926,C_1891_005944
B_1870_000933,C_1891_005929
B_1870_011381,C_1891_005399
B_1870_006524,C_1891_005410
B_1870_001159,C_1891_013841
B_1870_004087,C_1891_005875
B_1870_012326,C_1891_005231
B_1870_004133,C_1891_004854
B_1870_010037,C_1891_005820
B_1870_001223,C_1891_004944
B_1870_010201,C_1891_006105
B_1870_009318,C_1891_006685
B_1870_001269,C_1891_006744
B_1870_004296,C_1891_006650
B_1870_004044,C_1891_006092
B_1870_006657,C_1891_006888
B_1870_006691,C_1891_006132
B_1870_010098,C_1891_006200
B_1870_011917,C_1891_006854
B_1870_004271,C_1891_006070
B_1870_011891,C_1891_006212
B_1871_004053,C_1891_005879
B_1871_012826,C_1891_005133
B_1871_010859,C_1891_004880
B_1871_009643,C_1891_013491
B_1871_010851,C_1891_005316
B_1871_004014,C_1891_005495
B_1871_012795,C_1891_005466
B_1871_006571,C_1891_005553
B_1872_004384,C_1891_005516
B_1872_004359,C_1891_005447
B_1872_013219,C_1891_005915
B_1872_013225,C_1891_005502
B_1872_001067,C_1891_005782
B_1872_012837,C_1891_004935
B_1872_010902,C_1891_005024
B_1872_000865,C_1891_005712
B_1872_004080,C_1891_005674
B_1872_004021,C_1891_005996
B_1872_000895,C_1891_005137
B_1872_000896,C_1891_005138
B_1872_011373,C_1891_005512
B_1872_004071,C_1891_005688
B_1872_008187,C_1891_005391
B_1872_006554,C_1891_005234
B_1872_006525,C_1891_005749
B_1872_011474,C_1891_006282
B_1872_000970,C_1891_005562
B_1873_012789,C_1891_005637
B_1873_004252,C_1891_004948
B_1873_010103,C_1891_005487
B_1873_001224,C_1891_004945
B_1873_013571,C_1891_005150
B_1873_001106,C_1891_005910
B_1873_008207,C_1891_005277
B_1873_006612,C_1891_005859
B_1873_004134,C_1891_004855
B_1873_010066,C_1891_005423
B_1873_004054,C_1891_005047
B_1873_003978,C_1891_005616
B_1873_010114,C_1891_005367
B_1873_006575,C_1891_005651
B_1873_010852,C_1891_005317
B_1873_006516,C_1891_012270
B_1873_013581,C_1891_005253
B_1873_010158,C_1891_005348
B_1873_003897,C_1891_005034
B_1873_010819,C_1891_005956
B_1873_000866,C_1891_005713
B_1874_001112,C_1891_004970
B_1874_010861,C_1891_004993
B_1874_006506,C_1891_005821
B_1874_013948,C_1891_004886
B_1874_000985,C_1891_004977
B_1874_010123,C_1891_005161
B_1874_004360,C_1891_005448
B_1874_010903,C_1891_005025
B_1874_013226,C_1891_005504
B_1874_001175,C_1891_005400
B_1874_001037,C_1891_004964
B_1874_011374,C_1891_005384
B_1874_013220,C_1891_005916
B_1874_003947,C_1891_006014
B_1874_004253,C_1891_004949
B_1874_013572,C_1891_005151
B_1874_008208,C_1891_005702
B_1874_010837,C_1891_005758
B_1874_004329,C_1891_005920
B_1874_013967,C_1891_005280
B_1875_010853,C_1891_005190
B_1875_010104,C_1891_005488
B_1875_014301,C_1891_005838
B_1875_014316,C_1891_005103
B_1875_003960,C_1891_005812
B_1875_012847,C_1891_005013
B_1875_013197,C_1891_005439
B_1875_010862,C_1891_004879
B_1875_004022,C_1891_005949
B_1875_010067,C_1891_005424
B_1875_006545,C_1891_005010
B_1875_006526,C_1891_005750
B_1875_004112,C_1891_005833
B_1875_004089,C_1891_005876
B_1875_009315,C_1891_004869
B_1875_014297,C_1891_005497
B_1875_004082,C_1891_004991
B_1875_003994,C_1891_012271
B_1875_012817,C_1891_004994
B_1875_004055,C_1891_005880
B_1875_012807,C_1891_005959
B_1875_004188,C_1891_005507
B_1875_000867,C_1891_005714
B_1875_008337,C_1891_005538
B_1875_001069,C_1891_005783
B_1875_006613,C_1891_005860
B_1876_010115,C_1891_005368
B_1876_011391,C_1891_005415
B_1876_010028,C_1891_008745
B_1876_010904,C_1891_005026
B_1876_001038,C_1891_004965
B_1875_010038,C_1891_005822
B_1876_010124,C_1891_005162
B_1876_009333,C_1891_005592
B_1876_013214,C_1891_004936
B_1876_013215,C_1891_005264
B_1876_014302,C_1891_005902
B_1876_013583,C_1891_005254
B_1876_010863,C_1891_004881
B_1876_011856,C_1891_005762
B_1876_012848,C_1891_005014
B_1876_014579,C_1891_005285
B_1876_011835,C_1891_005332
B_1876_011920,C_1891_005281
B_1876_010159,C_1891_005349
B_1876_010854,C_1891_005318
B_1876_006705,C_1891_005541
B_1876_003910,C_1891_006004
B_1876_013573,C_1891_005152
B_1877_008216,C_1891_005202
B_1877_010905,C_1891_005027
B_1877_004229,C_1891_004919
B_1877_011392,C_1891_005960
B_1877_001007,C_1891_005298
B_1877_011427,C_1891_005738
B_1877_010068,C_1891_005425
B_1877_011864,C_1891_005638
B_1877_004299,C_1891_005751
B_1877_008209,C_1891_005792
B_1877_013198,C_1891_005440
B_1877_013227,C_1891_005503
B_1877_001070,C_1891_005784
B_1877_003899,C_1891_005035
B_1877_008339,C_1891_005535
B_1877_013949,C_1891_004887
B_1877_004330,C_1891_005921
B_1877_004286,C_1891_005339
B_1877_006600,C_1891_005530
B_1877_010942,C_1891_005932
B_1877_008161,C_1891_005104
B_1878_011433,C_1891_005587
B_1878_015274,C_1891_005626
B_1878_003942,C_1891_005394
B_1878_000974,C_1891_005563
B_1878_011409,C_1891_004912
B_1878_012850,C_1891_005015
B_1878_010116,C_1891_005369
B_1878_015237,C_1891_005109
B_1878_013574,C_1891_005153
B_1878_011393,C_1891_005416
B_1878_015246,C_1891_005100
B_1878_013221,C_1891_005726
B_1878_001177,C_1891_005401
B_1878_006614,C_1891_005861
B_1878_003995,C_1891_012272
B_1878_013216,C_1891_004894
B_1878_001071,C_1891_004995
B_1878_010855,C_1891_005319
B_1878_010864,C_1891_004882
B_1878_006500,C_1891_005359
B_1878_011921,C_1891_005282
B_1878_011836,C_1891_005333
B_1878_010878,C_1891_005055
B_1879_015250,C_1891_005258
B_1879_013210,C_1891_005308
B_1879_011857,C_1891_005763
B_1878_004230,C_1891_004920
B_1879_010029,C_1891_008746
B_1879_010943,C_1891_005933
B_1879_004056,C_1891_005881
B_1879_014580,C_1891_005286
B_1879_015493,C_1891_006691
B_1879_011865,C_1891_005639
B_1879_004255,C_1891_004950
B_1879_015504,C_1891_006920
B_1879_010821,C_1891_005976
B_1879_008226,C_1891_008741
B_1879_004166,C_1891_005145
B_1879_013237,C_1891_005129
B_1879_001008,C_1891_005299
B_1879_001082,C_1891_005073
B_1879_010906,C_1891_005028
B_1879_015275,C_1891_005627
B_1879_004316,C_1891_005431
B_1879_015238,C_1891_005110
B_1879_004200,C_1891_005543
B_1879_011482,C_1891_009573
B_1879_003900,C_1891_005036
B_1879_001072,C_1891_005785
B_1879_010191,C_1891_005759
B_1879_004331,C_1891_005922
B_1879_015511,C_1891_004895
B_1879_011377,C_1891_005385
B_1879_010117,C_1891_005370
B_1880_012808,C_1891_005961
B_1880_006601,C_1891_005531
B_1880_015750,C_1891_004982
B_1880_010106,C_1891_005489
B_1880_010879,C_1891_005056
B_1880_000916,C_1891_005380
B_1880_011394,C_1891_005417
B_1880_004066,C_1891_005834
B_1880_010071,C_1891_005426
B_1880_010839,C_1891_005739
B_1880_015505,C_1891_005354
B_1880_011837,C_1891_005296
B_1880_011838,C_1891_005334
B_1880_004287,C_1891_005340
B_1880_015728,C_1891_005966
B_1880_013950,C_1891_004888
B_1880_013273,C_1891_005016
B_1880_003943,C_1891_005250
B_1880_015735,C_1891_004996
B_1880_011411,C_1891_004913
B_1880_006546,C_1891_005141
B_1880_013575,C_1891_005154
B_1880_010907,C_1891_005029
B_1880_003948,C_1891_005770
B_1880_003996,C_1891_012273
B_1880_011908,C_1891_005350
B_1871_001203,C_1891_006434
B_1871_011472,C_1891_007093
B_1871_011454,C_1891_006023
B_1871_011442,C_1891_006428
B_1871_001247,C_1891_007049
B_1871_009306,C_1891_006864
B_1871_010202,C_1891_006106
B_1871_001160,C_1891_006560
B_1871_012838,C_1891_006418
B_1871_004186,C_1891_006419
B_1871_004284,C_1891_007193
B_1871_006532,C_1891_008668
B_1871_006638,C_1891_006437
B_1871_004137,C_1891_007083
B_1871_012845,C_1891_006610
B_1872_003930,C_1891_006035
B_1872_013260,C_1891_006984
B_1872_013231,C_1891_008440
B_1872_011870,C_1891_006442
B_1872_006719,C_1891_006334
B_1872_009346,C_1891_006321
B_1872_006701,C_1891_006726
B_1872_012829,C_1891_008275
B_1872_001130,C_1891_006396
B_1872_008277,C_1891_007103
B_1872_004031,C_1891_006484
B_1872_001287,C_1891_006373
B_1872_010170,C_1891_006456
B_1872_001133,C_1891_006118
B_1872_001193,C_1891_006678
B_1872_008303,C_1891_006305
B_1872_004297,C_1891_006729
B_1872_010153,C_1891_006410
B_1872_008234,C_1891_006175
B_1872_013270,C_1891_007160
B_1872_001231,C_1891_006359
B_1873_001092,C_1891_006515
B_1873_011929,C_1891_006328
B_1873_001174,C_1891_006406
B_1873_013626,C_1891_006522
B_1873_013627,C_1891_006061
B_1873_004377,C_1891_007058
B_1873_004227,C_1891_006927
B_1873_010203,C_1891_006107
B_1873_004272,C_1891_006071
B_1873_013261,C_1891_006988
B_1873_011918,C_1891_006855
B_1873_006731,C_1891_006623
B_1873_004205,C_1891_006429
B_1873_012841,C_1891_006237
