birth_id,census_id
B_1898_014296,C_1901_003827
B_1898_017394,C_1901_002668
B_1898_003536,C_1901_003842
B_1899_017564,C_1901_002016
B_1899_006357,C_1901_002397
B_1899_003349,C_1901_002771
B_1899_012251,C_1901_002431
B_1899_011300,C_1901_002745
B_1899_000458,C_1901_000633
B_1899_017491,C_1901_001845
B_1899_017435,C_1901_002100
B_1899_015455,C_1901_002105
B_1899_006097,C_1901_001325
B_1899_006224,C_1901_003470
B_1899_003408,C_1901_003365
B_1899_017072,C_1901_001671
B_1899_007981,C_1901_001107
B_1899_015871,C_1901_001792
B_1899_016453,C_1901_002948
B_1899_013945,C_1901_001655
B_1899_009311,C_1901_001999
B_1899_013918,C_1901_001747
B_1899_006907,C_1901_001409
B_1899_013530,C_1901_003453
B_1899_012719,C_1901_002321
B_1899_008001,C_1901_001124
B_1899_014545,C_1901_001903
B_1899_006139,C_1901_002290
B_1899_016306,C_1901_001386
B_1899_017529,C_1901_001058
B_1899_011334,C_1901_002680
B_1899_013888,C_1901_001811
B_1899_012240,C_1901_001534
B_1899_003518,C_1901_001781
B_1899_014868,C_1901_003408
B_1899_014500,C_1901_002350
B_1899_009946,C_1901_007622
B_1899_015727,C_1901_002411
B_1899_016708,C_1901_002061
B_1899_006322,C_1901_007296
B_1899_017442,C_1901_001859
B_1899_003798,C_1901_002281
B_1899_007997,C_1901_003729
B_1899_007916,C_1901_003612
B_1899_013860,C_1901_003592
B_1899_003889,C_1901_003954
B_1899_013559,C_1901_003912
B_1899_015468,C_1901_003833
B_1899_017445,C_1901_003482
B_1899_017446,C_1901_003483
B_1899_013863,C_1901_004085
B_1899_010799,C_1901_001061
B_1899_017443,C_1901_004078
B_1900_017584,C_1901_001365
B_1900_016313,C_1901_001965
B_1900_006358,C_1901_002552
B_1900_003562,C_1901_001011
B_1900_008030,C_1901_002843
B_1900_009259,C_1901_002645
B_1900_014860,C_1901_001907
B_1900_003175,C_1901_002932
B_1900_011357,C_1901_003236
B_1900_015152,C_1901_003394
B_1900_003202,C_1901_003087
B_1900_017432,C_1901_002206
B_1900_016320,C_1901_001165
B_1900_006098,C_1901_002012
B_1900_015469,C_1901_001695
B_1900_003127,C_1901_002620
B_1900_006154,C_1901_001085
B_1900_015202,C_1901_001620
B_1900_015479,C_1901_001975
B_1900_015214,C_1901_002155
B_1900_012730,C_1901_002669
B_1900_017531,C_1901_003266
B_1900_017527,C_1901_003299
B_1900_009163,C_1901_000260
B_1900_014869,C_1901_001050
B_1900_009941,C_1901_002306
B_1900_017256,C_1901_002782
B_1900_016801,C_1901_002137
B_1900_017536,C_1901_002170
B_1900_017323,C_1901_001204
B_1900_009219,C_1901_001190
B_1900_006183,C_1901_003209
B_1900_013516,C_1901_001028
B_1900_017585,C_1901_002725
B_1900_006072,C_1901_002054
B_1900_014273,C_1901_003146
B_1900_012787,C_1901_002734
B_1900_014287,C_1901_001131
B_1900_016439,C_1901_001835
B_1900_016091,C_1901_001182
B_1900_017438,C_1901_003081
B_1900_006385,C_1901_003323
B_1900_009996,C_1901_003200
B_1900_014546,C_1901_003245
B_1900_012252,C_1901_002432
B_1900_017057,C_1901_001078
B_1900_017391,C_1901_001912
B_1900_008127,C_1901_002316
B_1900_009177,C_1901_002761
B_1900_009228,C_1901_003062
B_1900_014239,C_1901_003287
B_1900_012765,C_1901_003158
B_1900_017586,C_1901_002356
B_1900_006371,C_1901_001084
B_1900_015456,C_1901_003382
B_1900_006418,C_1901_002069
B_1900_016794,C_1901_002221
B_1900_012720,C_1901_002441
B_1900_011301,C_1901_002302
B_1900_017587,C_1901_002772
B_1900_017588,C_1901_001594
B_1900_016809,C_1901_004160
B_1900_017496,C_1901_003973
B_1900_011305,C_1901_004069
B_1900_014512,C_1901_003674
B_1900_017013,C_1901_003843
B_1900_008039,C_1901_003721
B_1900_017589,C_1901_004034
B_1900_017590,C_1901_003714
B_1900_013861,C_1901_003683
B_1900_017331,C_1901_004047
B_1900_013864,C_1901_004086
B_1900_007917,C_1901_003613
B_1900_014225,C_1901_003934
B_1900_006462,C_1901_004178
B_1900_015492,C_1901_004107
B_1900_010783,C_1901_003668
B_1900_011806,C_1901_003621
B_1900_012148,C_1901_003484
B_1901_010689,C_1901_001979
B_1901_012295,C_1901_002231
B_1901_008075,C_1901_002854
B_1901_017199,C_1901_000994
B_1901_009947,C_1901_007623
B_1901_016572,C_1901_001307
B_1901_009950,C_1901_001723
B_1901_013877,C_1901_003306
B_1901_010722,C_1901_003108
B_1901_009917,C_1901_002065
B_1901_006411,C_1901_001888
B_1901_017073,C_1901_001672
B_1901_014528,C_1901_003409
B_1901_007998,C_1901_003730
B_1901_017395,C_1901_003491
B_1901_009965,C_1901_001447
B_1901_014494,C_1901_004147
B_1861_000978,C_1901_004885
B_1861_000988,C_1901_011095
B_1861_001039,C_1901_004647
B_1861_001115,C_1901_005457
B_1861_001168,C_1901_005691
B_1861_001178,C_1901_005252
B_1861_001214,C_1901_006038
B_1861_001258,C_1901_005220
B_1861_001259,C_1901_005700
B_1862_004039,C_1901_004985
B_1862_004084,C_1901_005091
B_1862_001169,C_1901_004632
B_1862_004343,C_1901_005203
B_1862_001198,C_1901_005739
B_1862_004276,C_1901_005890
B_1862_003904,C_1901_005771
B_1863_000967,C_1901_004303
B_1863_006512,C_1901_008251
B_1863_004040,C_1901_004770
B_1863_006527,C_1901_006259
B_1863_000922,C_1901_005170
B_1863_006699,C_1901_005820
B_1863_001260,C_1901_006212
B_1863_006609,C_1901_004746
B_1863_004265,C_1901_005395
B_1863_006655,C_1901_005575
B_1864_008231,C_1901_004861
B_1864_001003,C_1901_005173
B_1864_008166,C_1901_005063
B_1864_004160,C_1901_004377
B_1864_004127,C_1901_004264
B_1864_001077,C_1901_004503
B_1864_000980,C_1901_004258
B_1864_004018,C_1901_006019
B_1864_001116,C_1901_005444
B_1864_004344,C_1901_005204
B_1864_008272,C_1901_006252
B_1864_004266,C_1901_006253
B_1864_006513,C_1901_006317
B_1864_008312,C_1901_012338
B_1865_001148,C_1901_011372
B_1865_006551,C_1901_004504
B_1865_004150,C_1901_004436
B_1865_000931,C_1901_004769
B_1865_000924,C_1901_004986
B_1865_006610,C_1901_005072
B_1865_005020,C_1901_005934
B_1865_006616,C_1901_006078
B_1866_000876,C_1901_004498
B_1866_000861,C_1901_002258
B_1866_003945,C_1901_004665
B_1866_010195,C_1901_005390
B_1866_001284,C_1901_005422
B_1866_004042,C_1901_005727
B_1867_001221,C_1901_004270
B_1867_010827,C_1901_004702
B_1867_000932,C_1901_005148
B_1867_001117,C_1901_005458
B_1867_008274,C_1901_011247
B_1867_010097,C_1901_005345
B_1867_006641,C_1901_006049
B_1867_008301,C_1901_006245
B_1868_004086,C_1901_006362
B_1868_008222,C_1901_008496
B_1868_000901,C_1901_013444
B_1868_010024,C_1901_008491
B_1868_011423,C_1901_004309
B_1868_004013,C_1901_004742
B_1868_010200,C_1901_005259
B_1868_006617,C_1901_011253
B_1868_004395,C_1901_005281
B_1868_008268,C_1901_005777
B_1868_011453,C_1901_005205
B_1868_011471,C_1901_006180
B_1868_008257,C_1901_005356
B_1869_000983,C_1901_004260
B_1869_008168,C_1901_005064
B_1869_001006,C_1901_005067
B_1869_001022,C_1901_004777
B_1869_004109,C_1901_005044
B_1869_010868,C_1901_004799
B_1869_006498,C_1901_004382
B_1869_001104,C_1901_005138
B_1869_001268,C_1901_005848
B_1869_004311,C_1901_005696
B_1869_011927,C_1901_005532
B_1869_008335,C_1901_005518
B_1869_011868,C_1901_005752
B_1869_001129,C_1901_005703
B_1869_011902,C_1901_006249
B_1870_012332,C_1901_004582
B_1870_004162,C_1901_004381
B_1870_000933,C_1901_005149
B_1870_012326,C_1901_004538
B_1870_010037,C_1901_005041
B_1870_001223,C_1901_004271
B_1870_010201,C_1901_005276
B_1870_001269,C_1901_005849
B_1870_004296,C_1901_005570
B_1870_006657,C_1901_005973
B_1870_010098,C_1901_005346
B_1870_011917,C_1901_005001
B_1871_004053,C_1901_005096
B_1871_012826,C_1901_004849
B_1871_010859,C_1901_004314
B_1871_004014,C_1901_004822
B_1871_012795,C_1901_004721
B_1872_004384,C_1901_004792
B_1872_012837,C_1901_004275
B_1872_000865,C_1901_012052
B_1872_004110,C_1901_005045
B_1872_008187,C_1901_007542
B_1872_006554,C_1901_004543
B_1872_000970,C_1901_004841
B_1873_010103,C_1901_004763
B_1873_001224,C_1901_004272
B_1873_013571,C_1901_004373
B_1873_003978,C_1901_005832
B_1873_013581,C_1901_004310
B_1874_001112,C_1901_004265
B_1874_006506,C_1901_005042
B_1874_013948,C_1901_004324
B_1874_004360,C_1901_005839
B_1874_013226,C_1901_004778
B_1874_011374,C_1901_005092
B_1875_010853,C_1901_004626
B_1875_013197,C_1901_007642
B_1875_006545,C_1901_004709
B_1875_009315,C_1901_004298
B_1875_003994,C_1901_005012
B_1875_012817,C_1901_004244
B_1875_004188,C_1901_004780
B_1875_000867,C_1901_005004
B_1875_008337,C_1901_004808
B_1876_010115,C_1901_007543
B_1876_011391,C_1901_004700
B_1876_001038,C_1901_004269
B_1876_013215,C_1901_004551
B_1876_014579,C_1901_004597
B_1876_011835,C_1901_004590
B_1876_010159,C_1901_004583
B_1876_010854,C_1901_004627
B_1877_008216,C_1901_004514
B_1877_010905,C_1901_004460
B_1877_004229,C_1901_004284
B_1877_003899,C_1901_004471
B_1877_008339,C_1901_004807
B_1877_004330,C_1901_007239
B_1877_004286,C_1901_004576
B_1878_015274,C_1901_004921
B_1878_000974,C_1901_004842
B_1878_011409,C_1901_004319
B_1878_010116,C_1901_004646
B_1878_013574,C_1901_004374
B_1878_011393,C_1901_004694
B_1878_006614,C_1901_005074
B_1878_003995,C_1901_005013
B_1878_011836,C_1901_004589
B_1879_015250,C_1901_004554
B_1879_015493,C_1901_005874
B_1879_011865,C_1901_004927
B_1879_010821,C_1901_005120
B_1879_013237,C_1901_004369
B_1879_001008,C_1901_004615
B_1879_010906,C_1901_004406
B_1879_015238,C_1901_004446
B_1879_004331,C_1901_005156
B_1879_015511,C_1901_004329
B_1880_010106,C_1901_004764
B_1880_010879,C_1901_004488
B_1880_011394,C_1901_004695
B_1880_010839,C_1901_004981
B_1880_011838,C_1901_004588
B_1880_013950,C_1901_004325
B_1880_003943,C_1901_004561
B_1880_015735,C_1901_004245
B_1880_013575,C_1901_004375
B_1880_010907,C_1901_004461
B_1880_003948,C_1901_004968
B_1880_003996,C_1901_005014
B_1880_011908,C_1901_004584
B_1871_001203,C_1901_005740
B_1871_011472,C_1901_005075
B_1871_009306,C_1901_005840
B_1871_010202,C_1901_005275
B_1871_004186,C_1901_005723
B_1871_004284,C_1901_006310
B_1871_012845,C_1901_001082
B_1872_013260,C_1901_006061
B_1872_006719,C_1901_005449
B_1872_012829,C_1901_007740
B_1872_008277,C_1901_006192
B_1872_001193,C_1901_005790
B_1872_008303,C_1901_005425
B_1872_010153,C_1901_005716
B_1872_008234,C_1901_005326
B_1872_013270,C_1901_006264
B_1873_011929,C_1901_005454
B_1873_004377,C_1901_006311
B_1873_011918,C_1901_005942
B_1873_004205,C_1901_005748
B_1873_013598,C_1901_005952
B_1873_010931,C_1901_005706
B_1873_010182,C_1901_006097
B_1873_010183,C_1901_006098
B_1873_011893,C_1901_005757
B_1873_006693,C_1901_005294
B_1874_013993,C_1901_005349
B_1874_004072,C_1901_012326
B_1874_000990,C_1901_005426
B_1874_013262,C_1901_006062
B_1874_008293,C_1901_006291
B_1874_004313,C_1901_005322
B_1874_001079,C_1901_005525
B_1874_001032,C_1901_005423
B_1874_011468,C_1901_006270
B_1874_011424,C_1901_006109
B_1874_006635,C_1901_007556
B_1875_010171,C_1901_003526
B_1875_004228,C_1901_006028
B_1875_011905,C_1901_006250
B_1875_013628,C_1901_005236
B_1875_008305,C_1901_006246
B_1875_014004,C_1901_005310
B_1875_010205,C_1901_005277
B_1875_004032,C_1901_005623
B_1875_013994,C_1901_005269
B_1875_010146,C_1901_005230
B_1876_014584,C_1901_005332
B_1876_011881,C_1901_005318
B_1876_011930,C_1901_005747
B_1876_004285,C_1901_006292
B_1876_001233,C_1901_005662
B_1876_003931,C_1901_005213
B_1876_004314,C_1901_005323
B_1876_014604,C_1901_006306
B_1877_004273,C_1901_005240
B_1877_010172,C_1901_005643
B_1877_014884,C_1901_005312
B_1877_011894,C_1901_005756
B_1877_014910,C_1901_005209
B_1877_001183,C_1901_007355
B_1877_010147,C_1901_006198
B_1877_010155,C_1901_005715
B_1877_004206,C_1901_005292
B_1877_010069,C_1901_005519
B_1877_011455,C_1901_005944
B_1878_001234,C_1901_006085
B_1878_011464,C_1901_006296
B_1878_014585,C_1901_005333
B_1878_001194,C_1901_005494
B_1878_001250,C_1901_006142
B_1878_011882,C_1901_005317
B_1878_014907,C_1901_005749
B_1878_006661,C_1901_005722
B_1878_014008,C_1901_005515
B_1878_001164,C_1901_005527
B_1878_006733,C_1901_005555
B_1878_014605,C_1901_006307
B_1878_000986,C_1901_006181
B_1878_013974,C_1901_005617
B_1879_006597,C_1901_005354
B_1879_009309,C_1901_005953
B_1879_004231,C_1901_006004
B_1879_010040,C_1901_006156
B_1879_015527,C_1901_005966
B_1879_001184,C_1901_007356
B_1879_004243,C_1901_005287
B_1879_011922,C_1901_005945
B_1879_006644,C_1901_006066
B_1879_011907,C_1901_006251
B_1880_001235,C_1901_005663
B_1880_006721,C_1901_005432
B_1880_011932,C_1901_005470
B_1880_015521,C_1901_005631
B_1880_004034,C_1901_005624
B_1880_008239,C_1901_005327
B_1880_011874,C_1901_005753
B_1880_000903,C_1901_006173
B_1880_006662,C_1901_005974
B_1880_006670,C_1901_006247
B_1880_014586,C_1901_005358
B_1880_011898,C_1901_005743
B_1880_013975,C_1901_005616
B_1881_015908,C_1901_004816
B_1881_015239,C_1901_004447
B_1881_006645,C_1901_004678
B_1881_010880,C_1901_004489
B_1881_015494,C_1901_005875
B_1881_004256,C_1901_004345
B_1881_015276,C_1901_004920
B_1881_013964,C_1901_004486
B_1882_010072,C_1901_004358
B_1882_014306,C_1901_005055
B_1882_004232,C_1901_004285
B_1882_004023,C_1901_005166
B_1882_015729,C_1901_005168
B_1882_011859,C_1901_004948
B_1882_011413,C_1901_004320
B_1882_015513,C_1901_004330
B_1882_010908,C_1901_004462
B_1882_012809,C_1901_004917
B_1882_003901,C_1901_004472
B_1882_001073,C_1901_004964
B_1883_016335,C_1901_004407
B_1883_015252,C_1901_004555
B_1883_010127,C_1901_004363
B_1883_015890,C_1901_005114
B_1883_004288,C_1901_004577
B_1883_004363,C_1901_004568
B_1883_001009,C_1901_005143
B_1883_010133,C_1901_004349
B_1883_006501,C_1901_004640
B_1883_010073,C_1901_004357
B_1883_004257,C_1901_004346
B_1883_016326,C_1901_004846
B_1883_016329,C_1901_005083
B_1883_004318,C_1901_011006
B_1883_011924,C_1901_004594
B_1883_011840,C_1901_004591
B_1883_014425,C_1901_011661
B_1883_013586,C_1901_004559
B_1883_011910,C_1901_004585
B_1883_006707,C_1901_004811
B_1883_013274,C_1901_004466
B_1884_011435,C_1901_004870
B_1884_015514,C_1901_004331
B_1884_001137,C_1901_004368
B_1884_011379,C_1901_004662
B_1884_004334,C_1901_005157
B_1884_008307,C_1901_004527
B_1884_014307,C_1901_005056
B_1884_003967,C_1901_005035
B_1884_011396,C_1901_004696
B_1884_010078,C_1901_004886
B_1884_015241,C_1901_004448
B_1884_008163,C_1901_004454
B_1884_003950,C_1901_004969
B_1884_010049,C_1901_004288
B_1884_010933,C_1901_005132
B_1884_015891,C_1901_005115
B_1884_016330,C_1901_005084
B_1884_011860,C_1901_004949
B_1884_015730,C_1901_005179
B_1885_010947,C_1901_005153
B_1885_011415,C_1901_004321
B_1885_004364,C_1901_004569
B_1885_008197,C_1901_004755
B_1885_006708,C_1901_004781
B_1885_010865,C_1901_004315
B_1885_010128,C_1901_004364
B_1885_004289,C_1901_004578
B_1885_010909,C_1901_004463
B_1885_000942,C_1901_004236
B_1885_016101,C_1901_005029
B_1885_006647,C_1901_004679
B_1885_014900,C_1901_010884
B_1885_015278,C_1901_004922
B_1885_012854,C_1901_004467
B_1885_001074,C_1901_004965
B_1885_001085,C_1901_004429
B_1885_004320,C_1901_004608
B_1885_016094,C_1901_004648
B_1885_015515,C_1901_004332
B_1885_003968,C_1901_005036
B_1885_016578,C_1901_004913
B_1885_016582,C_1901_004604
B_1885_014582,C_1901_004598
B_1886_010050,C_1901_004289
B_1886_014308,C_1901_005057
B_1886_013201,C_1901_004689
B_1886_008308,C_1901_004528
B_1886_015892,C_1901_005116
B_1886_011436,C_1901_004871
B_1886_010885,C_1901_004449
B_1886_010135,C_1901_004350
B_1886_015899,C_1901_005048
B_1886_001093,C_1901_004812
B_1886_015497,C_1901_005877
B_1886_000975,C_1901_004401
B_1886_016722,C_1901_004484
B_1886_004335,C_1901_005158
B_1886_001151,C_1901_004521
B_1886_004365,C_1901_004570
B_1886_013200,C_1901_004438
B_1887_015516,C_1901_004333
B_1887_011397,C_1901_004697
B_1887_001010,C_1901_004616
B_1887_009296,C_1901_004747
B_1887_015265,C_1901_004953
B_1887_008198,C_1901_004756
B_1887_012811,C_1901_004918
B_1887_010893,C_1901_004641
B_1887_004193,C_1901_004254
B_1887_016216,C_1901_004412
B_1887_016583,C_1901_004602
B_1887_010080,C_1901_004887
B_1887_006648,C_1901_004680
B_1887_012855,C_1901_004468
B_1887_010051,C_1901_004290
B_1887_016102,C_1901_005065
B_1887_001086,C_1901_004430
B_1887_015279,C_1901_004923
B_1887_010948,C_1901_005154
B_1887_008694,C_1901_004649
B_1887_014309,C_1901_005058
B_1888_016337,C_1901_004278
B_1888_006578,C_1901_005139
B_1888_004290,C_1901_004579
B_1888_003902,C_1901_004473
B_1888_001152,C_1901_004522
B_1888_004321,C_1901_004609
B_1888_016914,C_1901_005021
B_1888_016332,C_1901_005085
B_1888_003952,C_1901_004970
B_1888_009336,C_1901_004880
B_1888_010845,C_1901_004982
B_1888_015900,C_1901_004933
B_1888_016723,C_1901_004238
B_1888_008309,C_1901_004529
B_1888_011867,C_1901_004928
B_1888_008164,C_1901_004455
B_1888_008199,C_1901_004757
B_1888_016217,C_1901_004413
B_1888_006502,C_1901_004642
B_1888_015517,C_1901_004334
B_1888_011862,C_1901_004950
B_1888_004366,C_1901_004505
B_1888_013275,C_1901_002259
B_1888_014941,C_1901_004954
B_1889_001094,C_1901_004813
B_1889_015732,C_1901_005180
B_1889_017017,C_1901_007592
B_1889_010081,C_1901_004888
B_1889_000919,C_1901_004659
B_1889_006710,C_1901_004782
B_1889_014583,C_1901_004599
B_1889_010870,C_1901_004714
B_1889_010052,C_1901_004261
B_1889_001153,C_1901_004523
B_1889_013224,C_1901_005144
B_1889_000976,C_1901_004402
B_1889_006649,C_1901_004681
B_1889_004178,C_1901_004621
B_1889_006548,C_1901_004723
B_1889_001087,C_1901_004431
B_1889_015280,C_1901_004924
B_1889_013613,C_1901_004728
B_1889_016103,C_1901_005030
B_1889_004336,C_1901_007240
B_1890_000945,C_1901_004571
B_1890_016218,C_1901_004414
B_1890_014311,C_1901_005059
B_1890_015519,C_1901_004335
B_1890_008281,C_1901_004439
B_1890_015257,C_1901_004556
B_1890_015901,C_1901_005049
B_1890_000977,C_1901_004617
B_1890_015744,C_1901_004304
B_1890_000927,C_1901_004987
B_1890_016818,C_1901_005936
B_1890_015733,C_1901_005181
B_1890_000998,C_1901_004530
B_1890_004367,C_1901_004506
B_1890_011900,C_1901_004748
B_1890_016327,C_1901_004847
B_1890_006711,C_1901_004783
B_1890_010082,C_1901_004889
B_1890_011846,C_1901_005099
B_1890_004322,C_1901_004610
B_1891_016104,C_1901_004326
B_1891_013602,C_1901_004834
B_1891_010053,C_1901_004291
B_1891_013276,C_1901_002260
B_1891_006538,C_1901_004864
B_1891_013614,C_1901_004729
B_1891_010192,C_1901_005841
B_1891_014943,C_1901_004955
B_1891_016725,C_1901_004239
B_1891_009337,C_1901_004850
B_1891_003953,C_1901_004971
B_1891_006650,C_1901_004682
B_1881_001276,C_1901_005850
B_1881_009998,C_1901_005486
B_1881_015284,C_1901_006206
B_1881_013630,C_1901_005233
B_1881_014298,C_1901_006053
B_1881_014897,C_1901_005908
B_1881_015522,C_1901_005632
B_1882_009321,C_1901_005801
B_1882_014913,C_1901_005208
B_1882_016120,C_1901_005520
B_1882_004142,C_1901_006120
B_1882_001185,C_1901_007637
B_1882_004244,C_1901_005288
B_1882_001237,C_1901_006086
B_1882_001277,C_1901_005851
B_1882_015529,C_1901_005967
B_1882_006681,C_1901_005339
B_1882_011909,C_1901_006149
B_1882_014609,C_1901_006239
B_1882_010042,C_1901_006157
B_1882_001043,C_1901_005916
B_1882_015912,C_1901_006325
B_1882_010175,C_1901_005645
B_1883_000433,C_1901_005668
B_1883_014922,C_1901_006331
B_1883_000993,C_1901_005427
B_1883_015752,C_1901_005324
B_1883_004143,C_1901_006170
B_1883_015923,C_1901_006201
B_1883_006536,C_1901_006090
B_1883_006723,C_1901_005433
B_1883_014587,C_1901_005359
B_1883_010891,C_1901_005899
B_1883_008240,C_1901_005328
B_1883_006663,C_1901_005975
B_1883_011447,C_1901_005379
B_1883_013985,C_1901_005639
B_1883_013251,C_1901_005959
B_1883_006586,C_1901_005547
B_1883_010187,C_1901_006099
B_1883_004121,C_1901_006182
B_1883_012318,C_1901_004860
B_1883_013997,C_1901_005271
B_1883_014930,C_1901_006032
B_1883_001252,C_1901_005610
B_1883_014939,C_1901_005316
B_1884_003988,C_1901_005648
B_1884_013620,C_1901_005922
B_1884_006682,C_1901_005858
B_1884_011933,C_1901_005455
B_1884_009310,C_1901_005954
B_1884_001166,C_1901_005528
B_1884_001196,C_1901_005495
B_1884_009352,C_1901_005441
B_1884_004274,C_1901_005241
B_1884_003914,C_1901_005946
B_1884_004319,C_1901_005471
B_1884_014899,C_1901_005909
B_1884_001238,C_1901_006087
B_1884_004212,C_1901_005303
B_1884_010176,C_1901_005644
B_1884_016455,C_1901_006166
B_1884_009999,C_1901_005568
B_1884_015496,C_1901_005876
B_1884_015508,C_1901_005999
B_1884_015286,C_1901_006207
B_1884_008283,C_1901_006344
B_1884_016466,C_1901_005370
B_1884_010198,C_1901_005928
B_1884_016467,C_1901_005362
B_1884_013631,C_1901_005234
B_1885_013267,C_1901_006063
B_1885_000995,C_1901_005428
B_1885_004245,C_1901_005289
B_1885_008191,C_1901_006045
B_1885_015530,C_1901_005968
B_1885_015924,C_1901_006202
B_1885_014610,C_1901_006240
B_1885_006683,C_1901_005340
B_1885_016592,C_1901_006126
B_1885_006724,C_1901_005434
B_1885_001294,C_1901_005674
B_1885_000906,C_1901_006174
B_1885_004122,C_1901_006183
B_1885_008241,C_1901_005329
B_1885_013241,C_1901_005990
B_1885_011448,C_1901_005380
B_1885_012319,C_1901_005489
B_1885_006489,C_1901_006222
B_1885_006736,C_1901_005556
B_1885_010188,C_1901_006100
B_1885_012336,C_1901_006299
B_1885_010892,C_1901_005900
B_1885_016599,C_1901_006277
B_1886_016462,C_1901_005605
B_1886_004035,C_1901_005625
B_1886_008330,C_1901_006284
B_1886_013259,C_1901_005896
B_1886_009293,C_1901_005588
B_1886_013986,C_1901_005640
B_1886_014674,C_1901_005506
B_1886_012810,C_1901_005808
B_1886_010044,C_1901_006158
B_1886_001239,C_1901_006088
B_1886_012831,C_1901_005500
B_1886_004233,C_1901_006005
B_1886_011912,C_1901_006150
B_1886_014940,C_1901_005315
B_1886_016736,C_1901_005842
B_1886_006684,C_1901_005859
B_1886_014901,C_1901_005910
B_1886_004146,C_1901_006171
B_1886_001167,C_1901_005529
B_1886_011925,C_1901_005947
B_1886_015287,C_1901_006208
B_1886_006519,C_1901_005669
B_1886_014600,C_1901_007599
B_1886_015509,C_1901_006000
B_1886_016600,C_1901_006278
B_1887_009353,C_1901_005442
B_1887_000907,C_1901_006175
B_1887_016095,C_1901_006006
B_1887_015925,C_1901_006203
B_1887_008284,C_1901_006345
B_1887_004275,C_1901_005371
B_1887_013965,C_1901_005929
B_1887_006507,C_1901_005403
B_1887_013242,C_1901_005991
B_1887_006490,C_1901_006223
B_1887_006685,C_1901_005341
B_1887_001123,C_1901_000006
B_1887_013632,C_1901_005237
B_1887_001254,C_1901_005611
B_1887_014932,C_1901_006033
B_1887_001045,C_1901_005917
B_1887_004386,C_1901_005245
B_1887_004213,C_1901_005304
B_1887_006725,C_1901_005435
B_1887_015255,C_1901_006231
B_1887_008192,C_1901_006046
B_1887_014924,C_1901_006332
B_1887_001280,C_1901_005852
B_1888_001303,C_1901_005767
B_1888_001557,C_1901_010518
B_1888_006737,C_1901_005557
B_1888_011449,C_1901_005381
B_1888_004105,C_1901_005923
B_1888_006589,C_1901_005548
B_1888_015498,C_1901_005878
B_1888_012812,C_1901_005809
B_1888_014612,C_1901_006241
B_1888_012337,C_1901_006300
B_1888_015288,C_1901_006209
B_1888_011477,C_1901_005417
B_1888_016601,C_1901_006279
B_1888_012321,C_1901_005490
B_1888_016123,C_1901_005521
B_1888_016463,C_1901_005606
B_1888_016469,C_1901_005363
B_1888_016096,C_1901_005956
B_1888_013622,C_1901_005603
B_1889_015525,C_1901_005634
B_1889_003916,C_1901_005260
B_1889_011913,C_1901_006151
B_1889_006686,C_1901_005342
B_1889_008331,C_1901_006285
B_1889_010045,C_1901_006159
B_1889_006508,C_1901_005404
B_1889_004387,C_1901_005246
B_1889_009294,C_1901_005589
B_1889_000908,C_1901_006176
B_1889_015256,C_1901_006232
B_1889_001255,C_1901_005612
B_1889_013243,C_1901_005992
B_1889_014601,C_1901_007600
B_1889_008285,C_1901_006346
B_1889_006590,C_1901_005549
B_1889_000997,C_1901_005429
B_1889_006664,C_1901_005676
B_1889_013966,C_1901_005930
B_1889_015927,C_1901_006204
B_1889_012822,C_1901_006273
B_1889_010161,C_1901_006133
B_1889_014011,C_1901_005510
B_1890_014613,C_1901_006013
B_1890_014675,C_1901_005507
B_1890_016595,C_1901_006127
B_1890_013987,C_1901_005641
B_1890_015499,C_1901_005879
B_1890_014903,C_1901_005911
B_1890_016602,C_1901_006280
B_1890_011457,C_1901_006254
B_1890_014893,C_1901_005255
B_1890_015916,C_1901_006326
B_1890_006726,C_1901_005436
B_1890_006509,C_1901_005405
B_1890_015510,C_1901_006001
B_1890_001281,C_1901_005853
B_1890_011450,C_1901_005382
B_1890_004388,C_1901_005247
B_1890_003917,C_1901_005278
B_1890_016924,C_1901_005475
B_1890_004214,C_1901_005305
B_1890_003991,C_1901_005649
B_1890_011885,C_1901_005692
B_1890_013633,C_1901_005235
B_1890_014933,C_1901_006034
B_1890_004258,C_1901_005918
B_1890_012813,C_1901_005810
B_1890_010823,C_1901_005222
B_1890_015289,C_1901_006210
B_1890_013623,C_1901_005924
B_1890_006738,C_1901_005558
B_1890_012338,C_1901_006301
B_1890_015737,C_1901_005533
B_1891_012797,C_1901_006040
B_1891_016457,C_1901_006167
B_1891_017139,C_1901_005581
B_1891_011926,C_1901_005948
B_1891_010846,C_1901_005352
B_1891_004171,C_1901_001089
B_1891_010895,C_1901_005901
B_1891_015917,C_1901_006327
B_1891_013244,C_1901_005993
B_1891_014012,C_1901_005511
B_1891_015258,C_1901_006233
B_1891_009298,C_1901_005686
B_1891_017133,C_1901_005571
B_1891_012832,C_1901_005501
B_1891_006591,C_1901_005550
B_1891_001256,C_1901_005613
B_1891_013999,C_1901_006105
B_1891_003918,C_1901_005261
B_1891_015500,C_1901_005880
B_1891_016464,C_1901_005607
B_1891_010162,C_1901_006134
B_1892_008210,C_1901_004909
B_1892_016219,C_1901_004415
B_1892_010934,C_1901_005110
B_1892_001011,C_1901_005145
B_1892_004368,C_1901_004507
B_1892_010055,C_1901_004292
B_1892_010872,C_1901_004715
